category,agency,description,locationType,address,borough,lat,lng,frequency
machine,environment,u p properties 2 construction sites on the corner of morgan/monroe start work before ordinance hours at 7 am creating loud noise. respondent caused and allowed a nuisance with the ity of chicago. respondent caused and allowed a generator to start before 8 am.,none,1010 W MONROE ST;CHICAGO; IL;,none,41.880427573000475, -87.65254072199969,1
machine,environment,power construction callers states that at above location workers are starting work at 6 am before ordinance hours creating loud noise. powered equipment was being used before 8 am. noise from hammering and the worker on the site caused noise heard above conversational level at 100 feet away. citations issued for nuisance in connection with business and use of powered equipment before 8 am.,none,505 N MC CLURG CT;CHICAGO; IL;,none,41.89147910800045, -87.61764386799967,2
machine,environment,construction site contractor's workers are starting before ordinance hours at 6:30 am - 7:00 am creating loud noise. no one was available at this time. i left message for the owner to get back with me.,none,3200 N ASHLAND AVE;CHICAGO; IL;,none,41.835449405000475, -87.66572743499967,1
machine,environment,residential bldg. air compressor in rear of bldg causing very loud noise 24 hours a day. observed no air compressor in the back yard.,none,1533 W WALTON ST;CHICAGO; IL;,none,41.89878342200046, -87.66615954099967,4
machine,environment,goralsky plumbling inc. contractor's are starting work before ordinance hours creating very loud noise. respondent caused and allowed the nuisance of noise due to steel metal plate due to sewer work from construction site. due to stationery souces causing noise ssteel plate.,none,1711 W DIVISION ST;CHICAGO; IL;,none,41.90325414200049, -87.67054920799967,1
machine,environment,residential bldg. at above location caller states that there is a very loud a/c unit on top of roof. noise couldn't be heard from 100 feet away.,none,701 S WELLS ST;CHICAGO; IL;,none,41.87327075100046, -87.6335534219997,1
machine,environment,vasile boldea caller states that construction workers start work at 7 am before ordinance hours making loud noises with power tools; hammers etc. respondent did not use proper fencing or mesh netting. also did not have dumpster for site.,none,4430 S UNIVERSITY AVE;CHICAGO; IL;,none,41.814149476000466, -87.59813688799966,1
machine,environment,construction site late construction noise after ordinance hours creating loud noise. observed no odors at the time of inspection. spoke with the owner and explained to him about the city ordinance.,none,1411 N PAULINA ST;CHICAGO; IL;,none,41.9072331050005, -87.67000355299967,1
machine,environment,spy bar starting at apprx 10 pm every night very loud music and vibration. observed a slight detect noise coming from bass while conduction a perimeter walk around the faciliy. the high ambien is due to vehicle and pedestrian traffic on busy streets.,none,303 W ERIE ST;CHICAGO; IL;,none,41.89392377600046, -87.63581180399967,1
machine,environment,construction site contractor's are working past 8 pm and creating very loud noise. on one was on site at the time of inspection.,none,1324 W WEBSTER AVE;CHICAGO; IL;,none,41.92161819100045, -87.66179124099966,1
machine,environment,public way contractor's are working after ordinance hours 11 pm creating loud noise. this project is project improovement which is exempt from the noise ordinance.,none,100 N STATE ST;CHICAGO; IL;,none,41.883342504000495, -87.62792703999969,13
machine,environment,residential bldg. rehab bldg before ordinance hours at 6:30 am creating extremely loud noise. i canvassed the area observed no such address.,none,6932 N CALIFORNIA AVE;CHICAGO; IL;,none,42.00766121300046, -87.69982284399964,1
machine,environment,public way contractor's are working before ordinance hours making lots of noise. this is a public improvement projects they are exempt.,none,1505 W CORTEZ ST;CHICAGO; IL;,none,41.90062361700046, -87.66521006099964,1
machine,environment,deming park condo's contractor's are working before ordinance hours at 7:15 am causing lots of noise with a jack hammer. observed no construction activity before 8 am but i spoke with the manager and gave him a verbal warning he stated that he will comply.,none,454 W DEMING PL;CHICAGO; IL;,none,41.92907691200048, -87.64114926499968,2
machine,environment,construction site working before ordinance hours starting apprx 6:30 - 6:45 am creating loud noise.,none,1934 N SHEFFIELD AVE;CHICAGO; IL;,none,41.91699665400046, -87.65332115599966,1
machine,environment,pho xe lua restaurant caller says company have a a/c units on top of roof causing very loud sound. i didn't hear any noise at the time of inspection.,none,1021 W ARGYLE ST;CHICAGO; IL;,none,41.97325884300045, -87.65575683299966,1
machine,environment,art institute drummers are creating very loud noise starting at 12:00 pm the noise is very loud on friday afternoon. he can hear it on the 14th floor it;s very distracting. call complainant. no drummers on site. i spoke with complainant at the art institute manager who stated kids drummers are a nuisance.,none,120 S MICHIGAN AVE;CHICAGO; IL;,none,41.880211251000446, -87.62448046799966,15
machine,environment,b r development construction company starts work at 7:15 am 6 days a week. workers did not perform work using powered equipment before 8 am. workers said they were approached by a resident on 4/16 about early morning work. no early morning noise issues observed.,none,823 W WOLFRAM ST;CHICAGO; IL;,none,41.93355352700047, -87.64995961099964,1
human,environment,car outlet playing music all day with out door speaker. no activity was observed at the time of inspection.,none,4210 N WESTERN AVE;CHICAGO; IL;,none,41.9580798450005, -87.68861751399965,4
machine,environment,residential bldg. workers are working before ordinance hours at 7:00 am creating loud noise. no construction observed at this location.,none,5920 W IOWA ST;CHICAGO; IL;,none,41.89656758500047, -87.77326067899969,1
machine,environment,gallucci real estate they are filming a moving around the above location generator is very loud and cauing a lots of fumes. they are filming a movie observed generator on but i didn't hear loud noise at this time. gave a verbal warning.,none,1355 W TAYLOR ST;CHICAGO; IL;,none,41.869323033000455, -87.66123007899967,1
machine,environment,construction site construction noise and excessive dust. observed no activity and no workers present at the this time.,none,917 S KEDZIE AVE;CHICAGO; IL;,none,41.86947283000046, -87.70571391899966,1
machine,environment,residential bldg. caller states using heavy equipment before ordinance hours at 6 am creating loud noise. at the time of inspection no one was present or activity.,none,1925 W POTOMAC AVE;CHICAGO; IL;,none,41.904993069000454, -87.67582948999967,1
machine,environment,aldi's store loud noise coming from pa systems that have a sensor to get rid of piegons. ald's assistant stated that noise is still coming from facility. speakers attached to the side of the bldg creating loud bird noise. vamann was told the system must be disengaged. vamann said she didn't know how to tur system off and the store manager would not return from vacation until 4/16. i informed vamann that tickets would be issued if system is still working during next inspection.,none,1767 N MILWAUKEE AVE;CHICAGO; IL;,none,41.91356176800048, -87.68231524099969,2
machine,environment,walsh construction early morning construction before ordinance hours. no persons using mechanical equipment or tools before 8 am. reviewd and explained ordinance to construction company.,none,730 S CLARK ST;CHICAGO; IL;,none,41.87305305400048, -87.63067007799964,4
machine,environment,armanetti's liquors very loud noise coming from the cooling unit on top of the roof all daynight. observed no loud mechanical noise at the time of inspection.,none,515 N WESTERN AVE;CHICAGO; IL;,none,41.89116107800049, -87.68665402599964,1
machine,environment,lilly's bar due to a live band performing the music could be heard at least a 1/2 block away. observed music coming from facility; however it was not louder than a conversation.,none,2513 N LINCOLN AVE;CHICAGO; IL;,none,41.92753515800047, -87.65168342499965,6
machine,environment,industrial business caller stated that very loud noise coming from facility. i called the complainant and advised her to contact doe if the noise was evident after 8 pm and while it was evident not after or next day.,none,3245 E 103RD ST;CHICAGO; IL;,none,41.706142644000465, -87.70320194399966,3
machine,environment,ryan compaines u.s. inc. construction workers are start work efore ordinance hours at 7:15 am creating loud noise. respondent caused and allowed a nuisance within the city of chicago. allowed highlift and mixer cement to start before 8 am.,none,1959 W CHICAGO AVE;CHICAGO; IL;,none,41.89592657000048, -87.67681850099967,1
human,environment,volkan club music after 11 pm creating loud noise. music was slightly audible while standing near the main entrance on the public way however it was not audible across the street the complainant's property address.,none,2501 S KEDZIE AVE;CHICAGO; IL;,none,41.8462220880005, -87.70505366099968,6
